hostname,tic_id,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2_total,chi2_reduced,n_obs_bands,distance_pc,model_G,model_BP,model_RP,model_J,model_H,model_K,model_W1
Kepler-954,27645404,0.79379025390802,3527200084.625012,0.005989727786561255,0.002426338114602257,1.9264189727967926,0.003152705051881654,1.9295716778486742,0.6431905592828914,7,214.793563842773,6.277270155293995,6.817871811076775,5.57845570771695,4.759997453450744,4.279225874958142,4.169917072526797,4.136188900364622
Kepler-1180,271966200,1.1710522059386568,4277510356.6016974,0.18515993752887094,0.35192037335059817,6.812776831731133,0.3969509447017221,7.209727776432855,2.403242592144285,7,1619.76159667969,3.920358081152035,4.2756584415341266,3.4093319390986534,2.839349846430945,2.5586170893416567,2.4711737929071087,2.4408881680334185
Kepler-1610,272073436,0.8201308078528553,1781383710.2676857,-0.18161136071156098,0.0,12.696635201606611,0.9340443505007493,13.63067955210736,4.5435598507024535,7,867.503540039063,6.112625746988778,6.629008476235622,5.434894518019691,4.66607769634164,4.208521380430864,4.10924627472562,4.0825596901523555
Kepler-1007,272074477,0.9022324166617897,7187279063.055654,0.5,1.1465539753986131,12.589918053713081,0.5103331383943234,13.100251192107404,4.366750397369135,7,506.009521484375,6.208882812646209,6.89024812439161,5.409426371944595,4.379885092546973,3.8553260899216033,3.68792929966373,3.6470459923383522
Kepler-784,272078218,1.2006080003924169,8950320380.292362,0.49629979817450554,0.21521126001479401,1.1038253557778077,0.1977248787826618,1.3015502345604695,0.43385007818682314,7,1287.44763183594,2.7029395389622337,3.094478820372967,2.1487640299975395,1.5090695095618234,1.165560874803331,1.072561545880194,1.0412661078933096
Kepler-832,272073383,1.0457942671865976,5580538361.372386,0.0972267814331735,0.36482137957218774,11.246243989183492,0.1031342226292957,11.349378211812787,3.7831260706042626,7,1785.70275878906,4.587524738202557,4.9747458503496595,4.044283509182343,3.4204197916546413,3.1127037096258796,3.020872369548629,2.9910004393558975
Kepler-1206,27649203,0.8307915629534645,3668916790.784062,0.5,0.6534257583254773,50.7056116362457,0.18617374369276746,50.89178537993847,16.96392845997949,7,772.791625976563,6.4894888336222785,7.131038667032983,5.707343827428285,4.7885651252578505,4.2572695643249885,4.103511441240119,4.061174831990582
Kepler-1475,271970692,1.112692743733303,2806792772.15259,0.42758831561233646,0.18433720850761276,5.01218846866597,0.16276197830863218,5.174950446974602,1.7249834823248673,7,1528.74816894531,4.34515269302001,4.689855086877166,3.8302309213332224,3.2658713076675316,2.95696009179804,2.8709392021996387,2.8408940518940358
Kepler-500,271968263,1.055480553738204,4345071902.664104,0.1645921735890383,0.33296412383263313,0.2195768372932208,0.019492419869562225,0.23906925716278304,0.11953462858139152,6,805.548950195313,4.631105432531549,5.013188959347605,4.0904500099237495,3.467522448367678,3.1552104648449344,3.0634074160249987,3.033346173998535
Kepler-789,184300256,1.1708295045215078,5233362809.87358,0.5,0.22576112851020036,4.3436924819258484,0.5497753117384498,4.893467793664298,1.6311559312214328,7,1466.35620117188,3.667995413538031,4.022157501676382,3.146383963480076,2.5863387768650554,2.272513731407637,2.183712178017494,2.1530094884588085
Kepler-1533,271970605,1.3099999814572816,3287090526.606075,0.21747135580501575,0.16886311100037768,2.6733714027355715,1.265675907397288,3.9390473101328594,1.3130157700442864,7,964.132629394531,3.2337102593519913,3.5272310577524446,2.7748451496829034,2.307293815640448,2.061027376061425,1.9869990453107484,1.95765802963722
Kepler-452,272174474,1.0098276271776416,5771752542.550799,0.19061597257781981,0.1980901093159903,1.6988540881353849,0.014138303821907254,1.712992391957292,0.570997463985764,7,546.388732910156,4.707646309595449,5.072874164689292,4.172608712866193,3.562366747097112,3.2425825109204474,3.15497896473843,3.1252581897706513
TOI-1064,79748331,0.7498327715815261,9437646989.152021,0.5,0.0,1.6554445298525218,0.2026015097298011,1.8580460395823228,0.6193486798607742,7,68.5258941650391,6.475556376900627,7.051726945339794,5.7510258651881685,4.916432486144473,4.405177981732159,4.276348763682421,4.225032270278824
Kepler-806,272172942,1.1145102855166258,7469703542.628683,0.307304062186856,0.2226311583748282,6.295361192986215,0.122215276520541,6.4175764695067565,2.139192156502252,7,363.476470947266,3.781427839647032,4.126713325923328,3.269696643774596,2.697349733505976,2.3992965107603745,2.3146678918060704,2.284102579744894
Kepler-1404,27766705,0.8702502300941515,4306546839.788123,0.45323777465466913,0.15289616221510804,1.8796132790816338,0.30475023305279003,2.184363512134424,0.7281211707114746,7,964.232421875,5.767842932790756,6.2404173925251,5.119871217442849,4.408672553503355,3.9665140804068955,3.853959398034139,3.8184492216910213
Kepler-679,27766596,0.8319997021616948,5324106364.700805,-0.8185027310234325,0.0,2.840695066890935,0.5507164427713253,3.3914115096622606,1.1304705032207536,7,874.836547851563,5.805815289118016,6.278685156621144,5.172679836528687,4.481698605878975,4.090490448023445,4.01443493250742,4.0005982079703415
Kepler-602,272180918,1.1304215209127897,4247239188.7089267,0.22674535560731457,0.3853273960317685,5.513188920802391,0.34198367679178315,5.855172597594175,1.9517241991980583,7,1122.64990234375,4.211673604822274,4.58610956010976,3.681476463669628,3.079810540144464,2.7808133785919633,2.688663765081529,2.6580103641314348
Kepler-640,272180958,1.0106424351393437,2055176894.7085826,0.12111965496197619,0.19487718091930278,1.3507583365957145,0.002939483853458716,1.3536978204491732,0.45123260681639105,7,543.479370117188,5.000516720542583,5.380362533585067,4.449716802591544,3.844222057743683,3.5142873407525497,3.4254452080514253,3.3955083770372156
Kepler-1108,272083644,0.8863907742948816,4137854855.595022,0.3236701947406653,0.002938086880533734,3.322271858527794,0.17132031803155365,3.4935921765593476,1.1645307255197825,7,756.25537109375,5.513218796800895,5.927418376373379,4.912421344613975,4.291430326388662,3.8911792465248976,3.7940403191112133,3.7613416662188013
Kepler-910,272178989,1.225390943315676,3423597832.1616974,0.1699999999879739,0.09739395684339355,0.6775833835603781,0.010752876340660989,0.6883362599010391,0.22944541996701304,7,394.096496582031,3.54726288760975,3.8244502621189103,3.101851591517437,2.6489673048556983,2.412991039783279,2.344129612473087,2.31537205316375
Kepler-1523,272083995,0.9499001940895945,4271116659.6616135,0.1524512640492887,0.12964630731444232,3.4524809144067787,0.025027310368543297,3.477508224775322,1.1591694082584407,7,859.385314941406,5.155075963145223,5.546750137120462,4.586147787394256,3.9901499197648294,3.637076801663677,3.546324708999322,3.5159537448139098
Kepler-1607,272179260,1.2830080530169032,4201337844.702882,0.07158441142800889,0.6190158800460989,4.360667664943318,0.5986701373566717,4.95933780229999,1.6531126007666632,7,1267.29345703125,3.3421261014683408,3.7729803323257887,2.7694719733701825,2.0933733287657565,1.7807738370605426,1.6771585594600509,1.645878415852462
Kepler-255,272083669,0.9226191378303167,4271561846.0182514,0.1700003943358256,0.29507376500316906,1.837999460950161,0.032868456500956315,1.8708679174511174,0.6236226391503724,7,1023.87719726563,5.465090959094979,5.917505145347121,4.844737016928814,4.182849941334971,3.7919310847087626,3.6865552771984946,3.6545173754883136
Kepler-1257,272084528,0.914664387974358,4306007970.420331,0.12701593336638137,0.13042111003784446,8.626245782046635,0.04786040745531229,8.674106189501947,2.891368729833982,7,1058.05285644531,5.376790418493897,5.793669047277471,4.7820830140304995,4.17524581376495,3.800299992996773,3.705057561763932,3.674400161183674
Kepler-817,184299435,1.0286497854517105,3465803998.0303464,0.4705855613090331,0.2155763375631259,1.850484444005597,0.2050563857432015,2.0555408297487983,0.6851802765829328,7,1413.33178710938,4.835227192467436,5.225520072977373,4.274798346836385,3.6180401598285656,3.260550936251364,3.16426488316329,3.133042270071934
Kepler-1502,184298883,1.4400000194472116,3406557481.2971525,0.12831025183966474,0.14074739673916112,1.5543454130164378,5.324500714994035,6.878846128010473,2.2929487093368244,7,1547.70739746094,3.13301354517983,3.414534570550878,2.68658183234877,2.233039682285559,2.001515541731088,1.9316698764888676,1.9027845415494093
Kepler-80,184296619,0.7421033194697731,2075339148.4883368,-0.12099485125056328,0.11236784888187394,1.9241076316930972,0.03174181976632605,1.9558494514594231,0.651949817153141,7,370.881561279297,6.902295219634863,7.5542606036751545,6.118812141805104,5.088062980058674,4.52821085187658,4.400796127976828,4.367090525446256
Kepler-1585,272272564,0.841797344182222,4539055521.609365,0.5,0.16763693644840802,18.148582882055795,0.18706119733008553,18.33564407938588,6.1118813597952935,7,994.842041015625,5.980984503565346,6.485607780343856,5.304922106015427,4.560759762254058,4.093358112106124,3.973588441306835,3.9360153870269348
Kepler-900,272278496,0.7618555734485805,4831455421.951253,0.5,0.006942935788472744,1.425346774295339,0.26244043380719106,1.68778720810253,0.5625957360341767,7,482.339721679688,6.517740636513143,7.10052084486242,5.784843837925633,4.941926674084615,4.4292322621982665,4.297411770271174,4.243095670668515
Kepler-525,272279290,1.2659425853062154,4084281701.2428303,0.4428521761609647,0.5840738816569652,4.425742574859986,2.2514291799806476,6.677171754840634,2.2257239182802113,7,1006.31768798828,3.459885419429545,3.8884221515055337,2.883896807750206,2.231591220349459,1.893149667458858,1.7844193281827885,1.7517897052441214
Kepler-1497,272275278,1.292976587491777,4661627378.645842,0.0683206101791261,0.36791440354776983,5.5383461885136445,0.12344322642834163,5.661789414941986,1.8872631383139955,7,3063.25341796875,2.938426259140507,3.3433580989402776,2.3709601809787704,1.695400652522448,1.3714523261678508,1.2775983517340748,1.248511571490531
Kepler-15,27774415,1.1101437155786162,3854515114.8064713,0.5,0.3284338198962168,59.59332545708154,0.03870154018892488,59.632026997270465,19.87734233242349,7,744.514282226563,4.344392292656902,4.73113143060287,3.795350900360942,3.1819704706127934,2.8482117323315244,2.751351061349576,2.7200994125250526
Kepler-1420,272184502,0.8840126283848596,4699245521.567769,0.45848259185818163,0.33202772839239403,5.911830979485128,0.3201942160295283,6.232025195514656,2.0773417318382186,7,1017.35064697266,5.799444868733023,6.302379616423129,5.130898390513802,4.368346978233584,3.9171475267557985,3.7961407086208445,3.7600922624799016
Kepler-676,27776674,0.6049094816034137,1785419792.9541266,0.17750526127119168,0.017239770777252764,634.9751133084877,1.0201027474713842,635.9952160559591,211.99840535198635,7,295.391632080078,8.010715807580835,8.926366057364922,7.07583302045013,5.968270515801839,5.35203860750347,5.169657981278327,5.084424317738866
Kepler-1326,184417262,1.4499999839648563,2023888134.283768,0.07305112957951922,0.12758005547555407,3.5054085968454376,0.37626947229562313,3.881678069141061,1.9408390345705304,6,736.088623046875,3.398950036113628,3.645426195437134,2.9877207572114903,2.6185770764214515,2.4212610357226585,2.357281960805968,2.3283705802331722
Kepler-1061,27776660,1.0603787367176503,2238721098.7307663,-0.2602995163788008,0.050412881782330644,2.7416297239015335,0.06068324157623074,2.802312965477764,0.9341043218259214,7,534.770324707031,4.550442280542535,4.853316143875826,4.07282949436893,3.58816790950426,3.3460995487774454,3.2823003604754644,3.256108564244678
Kepler-1340,272183546,1.081505551611848,2367092488.0180917,-0.15851105783638358,0.4564450026342629,3.1332308866987284,0.08955976487438272,3.2227906515731113,1.0742635505243705,7,994.2802734375,4.750208041405163,5.146335090387129,4.205833746943827,3.59185350699645,3.3076462643296103,3.218017127039436,3.188790862478036
Kepler-818,184417625,0.9248975348486524,5642725440.045264,0.44671515794018335,0.013090135082255185,24.82890732623786,0.413578392245835,25.242485718483696,8.414161906161231,7,928.047912597656,5.21615432185042,5.6042495069231775,4.643672089635871,3.9939800874721763,3.608386949099217,3.514547742805287,3.482175267997099
HIP 97166,237222864,0.9164869160107568,1160150757.4419727,0.3388639708104779,0.15071303329247787,5.97362334668146,0.011051205367808134,5.984674552049269,1.9948915173497561,7,65.9775543212891,5.594648751341737,6.036284737094936,4.976637593902585,4.312730444303003,3.9032344791400977,3.7985981315343005,3.765311935493427
Kepler-1336,272278272,1.0685723192824905,12116154519.41632,0.5,0.4352600791498539,4.376820042787693,0.22278630358912804,4.599606346376821,1.5332021154589404,7,1116.53356933594,3.7854124333529664,4.199731662057814,3.213027075036529,2.560530458902561,2.2136540056918346,2.110076328422164,2.078286372484927
Kepler-1375,272269239,1.4701840094524794,3959439474.2491765,0.1217311626278617,0.15566493501845213,5.912225432328816,22.203631765057327,28.11585719738614,9.371952399128714,7,1422.2060546875,2.9333112904140983,3.247106279372442,2.4509153622680606,1.927054858154385,1.663496364314752,1.588050703543413,1.5594347568059115
Kepler-1182,272270522,1.1025275619625259,3684586076.48086,0.5,0.43669014794493055,1.0884320659353193,0.2573554793892739,1.345787545324593,0.44859584844153105,7,1466.43725585938,4.5011424027528335,4.9176237031777,3.9286390664380906,3.273812360964965,2.9252230000884096,2.8210969490047058,2.7891474932157925
Kepler-843,27774043,1.0069036497566024,4749346318.365552,0.5,0.19560338481395753,57.17420535634714,0.24150280651378023,57.415708162860916,19.138569387620304,7,1197.61889648438,4.852425386500086,5.2466278429633135,4.28739876355943,3.6200518420538423,3.253992564305888,3.1569446272014585,3.1254555850215198
Kepler-1037,272282253,0.8361613264801017,5200527119.553834,0.4375364667320937,0.15478884553768285,2.5155414595721033,0.21900250545191052,2.734543965024014,0.9115146550080047,7,445.861907958984,5.975742892510489,6.477938512486812,5.301820135515892,4.566576400121831,4.104247857830108,3.985953359469364,3.948549548873621
Kepler-1641,184426431,1.0656865898880898,3097381728.8361173,0.2093083883532562,0.09819700117013713,6.671236678845441,0.057604232261431326,6.728840911106872,2.242946970368957,7,868.951904296875,4.518453361558293,4.844627888756871,4.019075203465584,3.4644193627319013,3.1720228826996015,3.0937121280921573,3.0648351247246675
Kepler-1226,27845000,1.137744485749861,5234219346.365225,0.5,0.1924505894118874,1.7354994812019982,0.6842857074165346,2.419785188618533,0.8065950628728443,7,1125.47021484375,3.882904351630892,4.231823395139177,3.364299780127004,2.8064282239168845,2.492620978612284,2.4053496981036293,2.3747725683260286
Kepler-590,27905500,1.247948127575924,3680133994.778016,0.3400000402245374,0.5095824428920456,10.475859314596514,0.10051299974345854,10.576372314339972,3.525457438113324,7,1388.26257324219,3.6882875351300863,4.077890636204561,3.1502796927915773,2.558950600716809,2.255672002134251,2.1564287444931916,2.124588500721773
Kepler-1289,184428068,1.097996311859176,3121273857.012769,0.4917151879241294,0.26376606267433467,2.3138180357447293,0.23047678919158868,2.544294824936318,0.8480982749787728,7,1059.41833496094,4.462513105300789,4.838207366742182,3.920620474101463,3.3135680961234457,2.9817906166400046,2.888230118508114,2.8573570740657517
Kepler-731,272366748,1.0244421805260253,4007280312.372921,0.4228712585594686,0.0870914149092914,3.392977084191811,0.1511504188355578,3.5441275030273687,1.7720637515136843,6,1296.24084472656,4.704765542393959,5.059244877951802,4.173246992448701,3.5635201281050266,3.226213235935239,3.1392126368095385,3.109015898189914
Kepler-1462,272376022,0.8372080709974499,7133177702.897774,-0.26747967660570077,0.17302834864824124,3.689853886767745,0.8577455118129973,4.547599398580742,1.5158664661935806,7,1007.7763671875,5.826146369926354,6.311507320670491,5.172981863735355,4.473386615764876,4.063024249503966,3.963659017147599,3.9363099696435344
Kepler-873,27843860,1.1254096476795572,2877119679.591756,-0.43260618642663073,0.38821629956515247,7.860722462934791,0.25922093924273387,8.119943402177524,2.7066478007258414,7,1199.76306152344,4.381094985600623,4.728238474758203,3.886325655030846,3.3435839949858903,3.121131357515166,3.0466171432445583,3.0191831434892533
Kepler-554,27843707,0.9623966163385521,5688608396.453138,0.2533252552073315,0.2458326516044179,4.041380220451672,0.014193843823113268,4.0555740642747855,1.3518580214249285,7,688.735595703125,5.093713763487488,5.503354732892476,4.515798765518752,3.8579840887698182,3.4950197260213844,3.397057880948088,3.3653892315059184
Kepler-534,27847148,1.2219198395130044,2643342540.9850287,0.5,0.8816787620749726,285.48773738918976,2.8342008123613436,288.3219382015511,144.16096910077556,6,606.092956542969,4.27684571267752,4.755613898531459,3.665823609469246,2.9826886133009785,2.629156339922164,2.5044381885579043,2.469952503175791
Kepler-1080,27847814,1.302675582909682,4179040024.21528,-0.0528282144609191,0.0,1.732330542875896,0.09038529615123342,1.8227158390271294,0.6075719463423764,7,1360.41772460938,2.7293458162456834,3.00897356827627,2.2716464283812843,1.7923875503303885,1.5540751971965665,1.4913840604970938,1.4649496535632307
Kepler-51,27846348,0.9716610232091599,44668365.32674746,0.14304909075863942,0.0,2.8441134736623424,0.025652402662685835,2.869765876325028,0.9565886254416761,7,785.116760253906,5.19507313483679,5.557579461425026,4.646599852433895,4.091974520547702,3.7507749926258502,3.6675518906138227,3.6380921902594947
Kepler-744,272597130,0.9294325746794012,3445159649.090793,0.364764730024808,0.0,4.416700525636896,0.46838622177201583,4.885086747408912,1.628362249136304,7,455.999206542969,5.282318619797826,5.668048613048759,4.7113322406826725,4.090869748346547,3.711617776709739,3.6194792324866074,3.587709278029965
Kepler-1626,184559893,1.5100035331993829,2396521144.3580146,0.2783774947304976,0.3591233098042834,5.735307377172489,2.115422071446296,7.850729448618786,2.616909816206262,7,1366.23486328125,3.5300735053187386,3.847098496673499,3.057417491414237,2.5962809200167616,2.345196121708592,2.261154090344562,2.2303621435453427
Kepler-1611,27846759,1.255998356674146,6119930499.596923,0.5,0.388567422928149,4.7741105718638135,0.3880710745429575,5.162181646406771,1.7207272154689237,7,2238.02099609375,2.6507836588106475,3.075134937765493,2.0689993856221993,1.3795554770222813,1.0206432269283656,0.9170024448283972,0.8853783432090242
Kepler-1591,272491028,1.1764949686730193,4366570158.782712,0.3327212530657015,0.4251966002579665,0.6465753037335443,0.4149698075441916,1.0615451112777359,0.35384837042591194,7,1392.08142089844,3.9248270113348593,4.306497813880529,3.3900773470691323,2.792630985141147,2.486784427126463,2.3910555947728542,2.359660389746273
Kepler-472,184554925,0.8528062955599504,2683109846.1347013,0.5,0.484613915131169,6.1000550890474265,0.11564440516572044,6.215699494213147,2.0718998314043824,7,305.902770996094,6.229803540136677,6.8106228197894225,5.494892348576241,4.6552821493821686,4.154489066288226,4.015367450913669,3.9758885664546892
Kepler-1008,272491981,0.796890065029358,6229195474.962917,0.09588846213398043,0.0,3.6789648097776104,0.028993827045524015,3.7079586368231343,1.235986212274378,7,281.588287353516,6.120046895523313,6.635482178892078,5.441359452211161,4.687715989700578,4.224852131510282,4.117415311148386,4.0817681811876
Kepler-1232,351190880,0.8537648703283044,4586753155.548449,0.3697862949139519,0.0,7.481225400262135,0.10479530523298208,7.586020705495117,2.5286735684983723,7,637.962951660156,5.729041960013165,6.173628488221187,5.099664631287136,4.4450957628681795,4.016992518879763,3.912999050450274,3.8783297810403736
Kepler-1228,272596598,0.7983277585531139,1067960445.6065999,0.33999988496002725,0.0,12.988587789289438,1.8522869705076153,14.840874759797053,4.946958253265684,7,511.151733398438,6.312379676181253,6.8512341532419505,5.614630672897925,4.8338886867257465,4.349707938724052,4.230085699890065,4.185969826759379
Kepler-535,351192037,1.1685061241922934,3166187109.621274,0.16999999966255053,0.15667045949879643,7.990043253238786,0.005057513686595466,7.995100766925382,2.665033588975127,7,679.837829589844,3.946386762018816,4.247903601741877,3.478591365694205,2.9821564517257495,2.7294298193749174,2.6552609068739415,2.6262564367618433
Kepler-1200,272489594,0.7757358912857557,3045584046.761309,0.5,0.5769020597352159,0.6536055837474524,0.21289579366415476,0.8665013774116072,0.2888337924705357,7,594.845581054688,6.906581851961069,7.613840558978813,6.076501497444869,5.073854143871944,4.506511470544134,4.341459671121272,4.28643469396065
Kepler-810,351188824,1.038745919780984,3210233152.0262036,-0.1765689697751083,0.47079473468160804,1.4154875166166372,0.2364891782506892,1.6519766948673265,0.5506588982891089,7,1462.9765625,4.920099563591165,5.33698219866691,4.352124020459277,3.723070683185651,3.4190707319933926,3.325554590425826,3.2960767051108206
Kepler-559,272488625,0.9386877776363416,5556561113.730653,0.3987333924095844,0.27639796121104876,25.051711439717355,0.2244139802885665,25.276125420005922,8.425375140001973,7,762.138549804688,5.323270898249164,5.764000398808613,4.713845960294747,3.997600358912039,3.5978764672890193,3.4906018505480922,3.4571420772981756
Kepler-1519,351191596,1.1305989010743371,6005665051.843567,0.5,0.3373643212533179,2.822373135176238,0.5852277938213548,3.407600928997593,1.135866976332531,7,1473.55517578125,3.9476954328490192,4.3364274196776,3.3977684675512396,2.78506828926277,2.4517346846748733,2.354919930729147,2.3231901463664633
Kepler-757,360022783,1.1038297983332293,3405797216.848791,0.3737482009975818,0.5191747999007241,0.21803608030463129,0.12758462501285575,0.345620705317487,0.11520690177249567,7,1074.63464355469,4.593637934631722,5.019006457410226,4.01764727534635,3.344515370408388,3.0034072127211133,2.897454392586833,2.8654321977515136
HATS-35,339522221,1.317020980926686,1677388926.4266412,-0.09595029847323558,0.6059489970580346,4.741237256536586,0.8812133668956624,5.622450623432248,1.8741502078107493,7,525.335388183594,3.8359406261697986,4.193477789952506,3.34401571392568,2.8321448270710308,2.6030944012366093,2.5136746655911026,2.4818570319981594
Kepler-1150,27913639,0.7519893863281802,5639765183.558758,0.5,0.09415939984219752,8.000577506318297,0.2668975443084202,8.267475050626718,2.7558250168755727,7,356.473602294922,6.649359318538474,7.267490474461702,5.891402050391648,5.005288698422442,4.47676846343793,4.337538707921851,4.280410603354008
Kepler-963,272605867,0.8874359373181718,4851425433.6774845,0.4381389180760347,0.029362306487584932,2.3794748922880298,0.23281000385053105,2.612284896138561,0.870761632046187,7,751.9306640625,5.5231168183369155,5.946187689175957,4.916296056474754,4.256672113520996,3.843758320874894,3.742874823651656,3.7091421395732707
Kepler-998,27914290,1.1243825252184108,3458841288.969292,-0.04063014854270555,0.38838092453918494,1.7901937425802918,0.021479351508039802,1.8116730940883317,0.6038910313627772,7,994.917785644531,4.337315665308377,4.700453147290281,3.821719521737057,3.2428228249088895,2.9748654052784906,2.8896750844291605,2.860275154998062
Kepler-1046,272601000,1.112953290539152,4336333430.259195,0.3399999984781881,0.2613944513377793,2.0031704064635907,0.2620796381924464,2.265250044656037,0.7550833482186791,7,635.755126953125,4.216040338470004,4.571788573235859,3.6955944659675373,3.112486047704936,2.8072399261775547,2.7189502091907665,2.688551733780523
Kepler-40,272840455,1.480021552306372,3860297117.565124,0.18693136153179118,0.12633675575494113,4.780442368472569,12.499001256714614,17.279443625187184,5.759814541729061,7,2093.96850585938,2.9396163210846025,3.242271951162885,2.4667407342457985,1.9629965770710744,1.7021387697772719,1.6278861130217468,1.5991097106162746
Kepler-482,27987264,0.7735664510815551,9598197217.795883,-0.21191715454868154,0.08261810208846379,4.774159645094657,0.43908111295626245,5.21324075805092,1.7377469193503066,7,307.181762695313,6.314133692611257,6.877529808751546,5.596564644620284,4.710985060897398,4.222136960769764,4.114288808728667,4.089138859226994
Kepler-1708,272716898,1.129305565675914,2907797160.4820046,-0.1452294311562351,0.686580781652833,1.5101422813563186,0.03525099772050229,1.5453932790768208,0.5151310930256069,7,1626.69372558594,4.609731869795323,5.041180300591679,4.044207405722034,3.382571680647719,3.0953920719034342,2.994683836205226,2.963865539500633
Kepler-564,272838324,0.9633590097407054,5052992409.398077,0.13982655577406658,0.1662899584298397,5.64656792626133,0.05263454169608348,5.699202467957414,1.8997341559858045,7,856.626342773438,5.043759286753893,5.431558599983952,4.48208354262252,3.879589259292016,3.536000978484108,3.4458459133736232,3.415621261059954
Kepler-1212,27912642,1.1110731418013648,3658680047.700356,0.16999999756325213,0.36940832240572335,4.889496031329892,0.0738253861149564,4.963321417444848,1.654440472481616,7,1328.95446777344,4.390511061159089,4.76229422263674,3.8619103277508287,3.2603257260917644,2.964564494406768,2.874017091058599,2.84377336173878
Kepler-524,27914389,1.221769327400742,3978216277.2114863,-0.019347694494581555,0.5567388486044622,1.5261538479118397,0.34813741194934167,1.8742912598611814,0.6247637532870605,7,1034.78271484375,3.7955257259481643,4.183337082503204,3.2671983096167923,2.6637014145330964,2.3939753861640534,2.3004897164879434,2.2696923766001174
Kepler-755,239227652,0.8828703464847504,4949409437.205641,0.5,0.5643528335340003,14.817546293065782,0.2642474913839131,15.081793784449694,5.027264594816565,7,401.051818847656,5.991089132424984,6.55397950237025,5.276884162032549,4.4287892424347435,3.9474778809938704,3.8110141582579167,3.7731074914635294
Kepler-631,168816237,1.1589814294099965,2464953030.208587,0.18476518307444528,0.13607442727107502,1.0048494857174073,0.011049925877673079,1.0158994115950803,0.33863313719836013,7,760.330749511719,4.078232611052686,4.378126550579164,3.610120455780618,3.1129358517720886,2.8577382080300944,2.7840070711913447,2.7551876315063266
Kepler-1249,272719153,1.2717386604931997,3162277618.8922496,-0.09003086741552563,0.6743748376973998,2.035843740110204,0.12963111485373183,2.1654748549639358,0.7218249516546452,7,1973.22814941406,3.8588751239493435,4.2674357391311535,3.3196043762397944,2.694034299102463,2.4256762667026464,2.3275008249848512,2.2960153195036925
Kepler-1532,168812474,0.9181804685981357,4489796401.277144,0.2618716506371336,0.0,16.105417806237305,0.13277746829143944,16.238195274528746,5.412731758176249,7,804.481262207031,5.267788696122256,5.652154232608998,4.697608326631406,4.10554813870408,3.7352444100686446,3.645356009607149,3.614336239912299
Kepler-1561,272716728,0.9871406418701252,3368127167.4558296,0.0344946887443591,0.2651873371211807,1.5018075990942625,0.007061525212341031,1.5088691243066035,0.5029563747688678,7,816.178771972656,5.076773450184309,5.479623689413399,4.505543008229265,3.8947880036815485,3.5581859554969304,3.465723645866523,3.435763637196907
Kepler-932,272715773,0.872699009898812,4428583704.066989,0.5,0.19499607666291704,6.903184109488729,0.26757178718282576,7.1707558966715546,2.390251965557185,7,464.433319091797,5.790875892589462,6.2737272763401775,5.135768091668797,4.400919325907658,3.9512186150137865,3.835497938672624,3.7995026712929314
Kepler-984,272837755,0.9589030822868705,3395529556.2451963,0.15446118400692574,0.1737107653896386,1.6213577831991512,0.08564725775893878,1.70700504095809,0.5690016803193633,7,449.734466552734,5.191898082855443,5.592423521883142,4.615948761418554,4.006445697264369,3.6503519681733363,3.5569781523379276,3.526401015178161
Kepler-39,272836943,1.1829052376311766,2007462020.8303304,0.027123382200013816,0.3171179776721165,1.2457629134934947,0.027352237189301576,1.2731151506827962,0.4243717168942654,7,1046.27380371094,4.150595623056092,4.48113906039607,3.6653765328729193,3.136945392001667,2.887890231088994,2.808153503918194,2.7786045574956506
Kepler-1112,272841734,1.3399974698412156,2337245227.9359446,0.036227211789247274,0.24281322653303494,1.5893835269059444,0.15257695149902792,1.7419604784049723,0.5806534928016575,7,1651.54772949219,3.4594239798024673,3.7400559522313754,3.0213968982394657,2.597481314254946,2.3856377178135073,2.314593702217231,2.2850419741965187
Kepler-623,272842291,0.8669006241540864,5297836143.919618,0.4715882805941291,0.0,32.423444799942615,0.2714094832058858,32.6948542831485,10.898284761049501,7,736.017211914063,5.628409170719859,6.0623813123027475,5.010456190555195,4.344846487683981,3.9187099434518906,3.8157350128994136,3.78125309840477
Kepler-1363,27990682,0.7550760834170577,4826776125.853938,0.25849611605771067,0.03177555747267698,2.5157409353928,0.13284150584471927,2.6485824412375196,0.8828608137458399,7,544.626831054688,6.601449850429856,7.2021172186864195,5.854777743988739,4.964939934890544,4.447794064776932,4.318837350744988,4.268845852217417
Kepler-670,27990610,0.9902482574928848,4080871160.233434,-0.07007798294767634,0.48800902700129145,1.5859800020847024,0.0777994807288231,1.6637794828135255,0.5545931609378418,7,932.880676269531,5.161265253314376,5.611493200855818,4.555982288239223,3.89953069516046,3.5550746273144074,3.4526676549143023,3.4220222353808585
Kepler-507,27992970,1.1296607019339406,3826475019.995865,0.11352352853214331,0.032221034968489035,0.9657250589851147,0.004545795241039374,0.9702708542261541,0.3234236180753847,7,386.010803222656,3.986145923095549,4.26669211668263,3.530613177831061,3.050755879964303,2.8045260144089683,2.737508176654282,2.7097022911495254
Kepler-1119,272940104,1.2158911079359436,3822202904.6793847,0.5,0.5725733115038479,2.8720524117172603,0.36481288308279614,3.2368652948000562,1.6184326474000281,6,1721.05944824219,3.8717683737206006,4.291095175395103,3.302546766043255,2.6766076407511843,2.3419317633395806,2.2340417079577573,2.201443300720581
